"Movie_title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Avengers: Infinity War","vengeance20","8 May 2018","Seriously when are these editors going to get their crap together & cut it! Hm? You don't need to drag a film on & on for what seems like an eternity! Cut the crap! Cut it! Get to the point already!!As usual, story-line was confusing, too wrapped up with own issues other than saving peoples lives, which is what these films have missed the point of over time, not to mention bad editing, & poorly executed narrative. They weren't speaking English as I had no idea what they were talking about half the time or should I say most of the time! Maybe if they cut the cra[ & made the film snappy it probably would've made more sense & instead of dragging the climax out in such a choppy changing like manner (what climax, I'll get to that later) anyway, as well as repetitive, the climaxes ending was all over the place! Bad guys gets ""killed"", comes back again, gets killed, comes back, more chopping & changing, then a slow dragged out scene, then back to the climax! The end outstayed its welcome, & well as soon as it got to the 2hr mark, you knew they need to wrap it up, but it took another 40mins to do that! Damn!And the ending... don't make me laugh!! The ending could've happened much much sooner! So much so they dragged out a climax for this? I mean the ending was an insult alone, without the other reason being that it took them nearly an hour till they gave us this pile of horse crap! Oh my god!!Overall crap! DON'T watch! 2/10","2/10"
"Avengers: Infinity War","593PMP","19 June 2018","I was amazed to see so many negative reviews; so many people are impossible to please. This movie was 2 1/2 hours long, but I could have sat there another 2 1/2 hours and not noticed. Thoroughly entertaining, and I love how the directors weren't afraid to take chances. I've read a lot of other user reviews that claim that there's no plot. Unless you're mentally handicapped or not paying attention because you're on your phone the entire movie, the plot is pretty clear, and decent in my opinion.","9/10"
"Avengers: Infinity War","lisafordeay","6 May 2018","OK I loved the sequel Age Of Ultron as it focused more on the Avengers themselves but I will get into the negatives later.Avengers Infinity War is the prequel to the 2015 film and tells the story of the Avengers who are no longer working together and must try and defeat a giant half monster/ human called Thanos (Josh Brolin)who wants the stones known as the infinity stones. Each one makes Thano more powerful and it's up to the team to somewhat get back together and join the guardians of the galaxy(Chris Pratt, Zoe Salvada,Bradley Cooper). Will they stop Thano?The special effects are very good along with the cinematography. However the film itself is 50/50 for me. The downside of this film was that there was too much going on and I was so dissapointed with the hulk played by Mark Ruffalo as you never see him as the hulk at all this time. Jermery Renner who played Hawkeye was absent in this and the film was so hard to follow e.g what happened to Thor's eye. I felt like it was skipping or whatever.Overall do yourselves a favour and watch the 2015 version instead or try and watch all the Marvel films to get used to the story.Also has Tom Holland,Robert Downey Jr,Gwyneth Paltrow,Don Cheadle,Chadwick Boseman,Karen Gillian and even a cameo by Stan Lee.","5/10"
"Avengers: Infinity War","blparker-31738","27 April 2018","All the reviews that say this movie has no plot are either trolls, idiots, or didn't are to take the time to watch previous marvel movies. Every single one of those ratings and reviews should be taken down and not added to the rating for Infinity War because of their fundamental lack of understanding. It's like coming in and watching the last 2 minutes of an hour long drama show and saying this episode sucks because it has no plot. It's utterly ridiculous!There have been 31 marvel movies leading up to this point. All 31 has have some plot that leads to infinity war. Infinity War IS the end game movie. There is nothing left to explain, nothing left to discuss, it is all-out fight for control of the most powerful items in existence, the infinity stones. There have been 31 movies to explain in someway the power of these stones and/or the heroes that come together to fight Thanos in this movie. It's like a long game of chess where Thanos finally makes his move, and it's a huge one.So I beg of any of you who reads this. Don't listen to anyone who says this movie has no plot, has no reason and is only fighting. They aren't worth listening to, Infinity Wars has roughly 60 hours of plot from 31 precious movies leading up to this monumental fight for life or death, and the movie is done to near perfection. The movie is glorious, the CGI is fantastic, the battles are awe-inspiring, and Thanos is made worth of your fear from the very beginning. He is truly the Mad Titan that captures your heart and crushes it right in front of your eyes. Anyone who doesn't think this clearly didn't see the same movie.","10/10"
"Avengers: Infinity War","TheBigSick","4 May 2018","SPOILER: The plot is simple that the supervillian succeeds, but Russo brothers waste too much time on piling up the superheroes. The film is just too long, and you keep looking at the watch to see when it will end. There are too many characters, and if you did not view the previous Marvel films, you would hardly get any sense of who they are. It is an OK film for Marvel fans, but chaos for a general audience.","9/10"
"Avengers: Infinity War","Prismark10","3 May 2018","When I was a kid just after watching Superman II that one day there will be a film that will have in it, Batman, Superman, Wonder Woman as well as other DC Comics superheroes but it will knocked out of the park by a Marvel film starring the Hulk, Spiderman, Thor, Iron Man and others I would had not believed you. Heck Black Panther did twice more business in the US box office than the Justice League film.Usually villains in superhero films want power just to destroy everything. Thanos the villain wants to bring chaos and destroy what seems half the population of the worlds in order to bring a new order of peace and prosperity. No more starving kids scavenging for food. It is a Nazi way of thinking, we get people in social media platforms who go on about how we need to control the population growth to save the planet. So reduce the population in Africa, in Asia in the Middle East. You know find a way to get rid of those black and brown people! Well Stan Lee who created a lot of the Marvel characters is Jewish and knew about the perils of this Nazi way of thinking.Thanos wants his infinity stones to get ultimate power. You might think he has never loved something or anyone but he need to make sacrifices himself. His quest for the stones sees him battling Thor at the start of the film. Along the way their are casualties which leaves you wondering what will happen to those individual Marvel films in the future.The Russo Brothers have certainly made a film where the various characters from the Marvel universe coming together feel natural and organic. Just look as to how well the Guardians of the Galaxy characters gel with Thor or Tony Stark.They also have made the film so well paced although the running time is a tad overlong. It starts with action scenes and the action scenes crop up in this film relentlessly but we also get humour and brief character moments but always you know this is a comic book adaptation.","6/10"
"Avengers: Infinity War","saraccan","11 May 2018","If i can somehow oversee the fact that this is just another glorified cgi fueled version of wwe, its an okay action movie.It's still very much soulless, incredibly predictable and nothing that happens in this movie matters in any way because there can be infinite amounts of prequels and/or sequels and also, certain people can control time in any way they desire. I see that as a self-destructive element in the story, because well... nothing matters.Whats good in this movie is, it felt more grounded to me. In other superhero movies i usually get these moments of ""wait, where are we?"" or ""wait, why are they fighting again?"". This one felt more compact to me. GOOD JOB!That said i still don't care about anything that happened or will happen in these superhero movies. I did pay for a ticket and therefore contributed to the financing of future films though, so you're welcome.","2/10"
"Avengers: Infinity War","tkarlmann","1 May 2018","I thought this movie was pathetic. Thor has no Hammer, and forges an axe? Are you serious? The Hulk grapples with Thanos and is overpowered to the point where he is afraid to come out through Banner? Are you serious? Where is CA? He lost his razor AND his shield? Are you serious? Most of the things I expect from the Avengers were absent in this film. There was very little working together to defeat a Foe; and way too much about the Bad Guy -- Thanos. Like, why do I care? Thanos is the Bad Guy, so defeat him and move on! Then the Ending --- utterly pathetic!","6/10"
"Avengers: Infinity War","RNMorton","9 May 2018","Two other titles came to mind as I watched this. ""The sum is much less than the parts"", and/or ""Way too much on the plate"". As I've said in an earlier review on the Avengers, you get into this superhero escalation where the next movie has to be even more threatening and the evil even more evil than in the last one. Avengers 1 was the best superhero movie ever made period. Avengers 2 fell into the problem I just noted. Avengers 3 has just way too many important characters, story lines, plot twists, issues, blah blah blah. And the motivation and plan for the villain is about as sophomoric as you can get. One good thing - Doc Strange is actually using spells now, not just body throws. There's a number of good moments in this movie but it's just way too much and at its essence way too stupid.","6/10"
"Avengers: Infinity War","rajnot","6 May 2018","Wow.. can u drag this movie any more.. Killed most of the time waiting for action.. too much melodrama.. Too many character where director lost to do justice.. i would say stay away.. but it has a link to next part.. Good luck guys..","3/10"
"Avengers: Infinity War","georgewilliamnoble","3 May 2018","Sometimes in this life there are things beyond criticism, the Mona Liza for example or Turners rain steam and speed or Chaplin in The Kid. Masterpieces all, no debate right?
Then there are products is one soap powder really better than this other, or a $1000 perfume can it really be better say than one at a mere $10, beauty they say is in the eye of the beholder! So they say. Then there is this new mega movie Avengers Infinity War, now i would take issue with anyone that this is actually a movie at all, it is a consumer product the must see/ have accessory for the moment, Pre-sold, Pre-packaged to a ready made audience desperate to spend their money, it is just another fashionable element in today's throw away age. Telephones i believe are sold this way, at least this is how i see the commercial world of now. Now, i know my views are in total opposition to the frankly ridiculous high score's on this web site, and please don't think i am not grateful, my local multiplex needs big profit films to survive and hopefully prosper so the likes of me can see proper films that are real cinematic experiences but make next to no money, usually that's the fate of most superior films these day's! 
Can i be positive in any way about this Marvel, well i saw it in 4DX & 3D, the chair swam and jolted, there were lights, flashes, and sprays or did i imagine the last one, oh yes, the sound was loud, very very loud. and Oh yes do not forget, it is extremely long, very very long, like a bad flight across the Atlantic but without the benefits of a helpful service attendant's tray. Did i enjoy it? in any way, well no, just too much of a good thing, i like sugar in my tea, but 32 spoons is to much! This i will call it for ease, a film, it just had too much of everything. Now, i can just imagine steam boiling over from most readers that i am clearly to old and out of touch, but i argue not so, the trailer for Deadpool 2 was so funny and inventive that i am eagerly awaiting this release. As for all these many many super hero's to numerous to remember and to numerous to mention, i do have a question for superhero's obviously adoring public the question is, are the comic books any better?","4/10"
"Avengers: Infinity War","brianjohnson-20043","8 May 2018","I like the stand alone Marvel Movies more, but it almost feels like an obligation to see all of them if you want to see the ones you like, or else, you'll have no idea what's going on when the ones you like continue. I'm prefacing with that so readers understand that I'm not just a hater.First off, I want to address the villain. My opinions I've heard/read asserted Thanos is a strength to this film. I found that to be the opposite. I found his motivation more convincing than the Justice League villains, who were so bad, I can't even really remember their motivation, and a bit less stupid than Ultron who was the AI thing that might have seemed like a real issue in the 80s or early 90s. But today it seems clear that the misuse of technology to our demise is going to be gradual rather than sudden. The vulture from Spider Man Homecoming, or the villain from Black Panther were much more compelling In my Opinion. Thanos felt like a cartoonish version of the villain Samuel Jackson played in the first Kingsmen movie. Except that Thanos didn't work like how the similar villain in Kingsmen worked. They're both trying to save everything by killing off a sizable chunk of people before people kill their planet or planets. The difference is that Thanos wants to randomly and painlessly kill half of everyone everywhere, and Valentine wants to save a few chosen wealthy friends. Overpopulation and idiocy is a real issue on earth. But in the Marvel Universe, it's a planet to planet issue, and it seems stupid to just kill off half of everyone on some planets which might not have any actual problems. And this issue is never even questioned by any of the characters. They just try to play the card that Thanos should try to save people, not kill them. Not a bad point. But it didn't seem like any of the Avengers seemed even remotely interesting in addressing Thanos' concerns. Not even Gamora. Plus, if someone gets two or three of these infinity stones, let alone all of them, can't they use that person yield that power to do good rather than evil? It just didn't settle very well with me. Loki was a much better villain because he's like the Joker. Destruction and chaos is his high. That's a real thing in people that an audience should be able to understand.The strength of this movie is the humor. I laughed repeatedly and was certainly entertained in that regard. It also, no surprise, looked really good and had great music. I was surprised how well the Guardians characters fit in with the other Marvel characters. But to me a feature length movie, even a short one, can't be good if the story isn't compelling. And this movie is long. If the villain's story was halfway decent it would have stood a good shot, but just getting characters together that one likes and making a spectacle, won't make up for giant flaws in the story. I didn't expect everything to be concluded, because these movie all set up more to come. But with an ending like this film has, it should have been advertised as the 1st part of 2 movies from the start. I really don't get how the next Ant-Man movie is going to work after what happened here in Inifinity Wars. Unless it takes place prior to the events of Infinity Wars, I don't see it working. But if that's the case, why not have Ant Man 2 come out first? I'm not a comic book reader. I open them up, look at the picture and think:""I'm supposed to take these silly-looking overdramatic characters and pictures seriously? Do other people see how goofy these images are? What am I, 10? But I've heard from friends who like the comics that much of the events of this film unfolded as they did to stay loyal to the events in the comics. My response to this is that every form of entertainment's first goal should be to work within its own form. To me Infinity Wars' narrative doesn't work for a feature movie. I was upset with how it ended. And I know I wasn't the only one in the theater upset. And I find it disgraceful that, at the moment, this movie has 8.9 stars out of 10. Black Panther doesn't have 8 and it's actually good. What's wrong with people? This movie is currently ranked ahead of movies like 12 Angry Men, Casablanca, Dr. Strangelove, It's a Wonder life, American History X, The Prestige or Every Single Pixar Movie. What is wrong with people?","10/10"
"Avengers: Infinity War","hawkins_saints_rock","25 April 2018","Oh. My. God. What an incredible film! I've never done a review of a movie before, I've only done TV shows. So bare with me, I'm gonna discuss the major points and chuck in a theory or two. But to start off...Wow. This film could be the best Marvel movie ever! But I will give it a few days to digest and probably a second viewing before deciding on that. It absolutely lived up to the 10 year build up since Iron Man 1, how far we've come in a quick 10 years is remarkable. The Thanos character absolutely hit the mark. He was menacing, intimidating, vicious and so much more. Props to the actor who played him. Thanos' plan succeeds (for the time being) and we get a whole lot of ""death"" because of it. In this movie there was death, and ""death"". The former refers to characters such as Loki, Vision and Gamora. We saw these characters die and there bodies be left behind. For this movie not to lose credibility, these characters, in my opinion, must remain dead. Now ""death"" refers to what we saw at the end, Thanos, with all infinity stones, clicked his fingers and half of humanity, including half of the avengers (important to note that all the original avengers are still alive) dissolved into dust giving the impression of death. I expect these characters to come back at some point during the next Avengers film, most likely due to the originals saving them. My final theory regards Doctor Strange. On the ship with Stark and Spidey, Strange said that if it came to it he would save his stone over Stark and Spidey's lives. However, in the end we see Strange give up the stone to Thanos on the condition Stark stay alive. My prediction is that when Strange saw all the possible futures, the only future in which they win must heavily rely on Tony Stark. Which makes sense, Tony started it all so he should finish it. Incredible film, can't wait for the next one to see how it all resolves. 9.8/10","9/10"
"Avengers: Infinity War","eden-rabatsch","25 April 2018","Well, Well, Well....I was so ready to tear this down - 19th MCU film, too many stars, bloated CGI, first of a two parter, and so on and so on...Yet, this is so much fun. Pure popcorn...now in the dictionary under ""popcorn film"" is just the poster for this film. Somehow, the Russo Brothers have juggled all the parts to give everyone some time in the sun. They are helped immensely by two things: the premise is so pure Mcguffin that you just watch Thanos look for Infinity Stones which gives a primal momentum and that the film's stars/characters are looking to move on - that means, actual stakes for once as people could really die and not just comic book dying either.The DC people must be kicking themselves. The lightness and comedic touches are brilliant. You are laughing out loud, comedy level, but at totally organic character humour. It means you are so entertained throughout its rather long running time.The other big surprise is Thanos himself. Normally, I hate CGI characters but somehow they have made Thanos and Josh Brolin work enough to give the character an actual arc. This is one of the better MCU villains and I never thought I would write that.The stakes are real, the charisma levels are amazing, it is like ""Oceans 28"" and I can't wait for the sequel...that says an enormous amount considering the challenges this film faced.","3/10"
"Avengers: Infinity War","nodlimax","28 April 2018","This movie has various problems and the first major one is the lack of focus. We keep jumping around to various places and I can't even keep where all of them were.One moment, we are on earth, the next on Knowhere, the next on some other planet to which I can't even remember the name. And it's not just the places, it's the characters too. There isn't one lead or even 5 lead characters we can somewhat focus on. They try to focus on everybody which means nobody is the actual lead character. There was another movie that was initially praised but in the end was heavily critizised for lacking focus on a real main character - that was Star Wars The Phantom Menace. I see the same problem in this regard here with the story.Due to the lack of focus the movie also has pacing issues and therefore to me felt boring. And then this goes on for 150 minutes. And the biggest problem at the end of the movie is that there is no payoff.......ok stop, I have to correct myself there. The payoff (here comes the spoiler) is, that the bad guy wins. Everything the heroes tried to do failed and you know what I was actually kinda rooting for Thanos, because I couldn't care enough about any of the other characters. He became the protagonist for me, which makes me feel terrible as well, because he kills half the population in the universe.In the end I was just happy that the movie was over. However the writers put themselfes in a corner. Thanos is pretty much god at this point and objectively speaking there is no way anyone could defeat him at this point except if they go for something like ""his glove lost the power after he used it"" which is cheap. That will then result in the heroes trying to get back the time stone and then turning back time or something similar stupid.I will not see the next one in cinema. At this point I am pretty much done with superhero movies. I guess I can thank Disney now for first pushing me away from Star Wars and now Marvel.The effects and sound were decent though.","6/10"
"Avengers: Infinity War","deastman_uk","28 April 2018","How long has it been since the Dark Knight? The DC film that defined how an epic comic book fantasy could wrap a world around a hero and a villain.Marvel have a different way of building product, and the Avengers universe has spread over many instalments. And while the last two Captain America films have escaped popcorn and can be seen as real achievements, the Avengers have kept to a more Disney comfortable spectacle.We ride from fight to fight, changing scenes but staying firmly locked into a fantasy present with no solid meaning, much better explored in comics. But even this limited form is broken here - with the idea of a villain who is neither camp nor fickle. By developing Thanos the film actually makes it's normal limitations feel worse. There is an empty parade that is supposed to support the narrative but can only manage sputtering buddy humour and colourful mayhem. From this thin gruel we are expected to construct a framework in our minds to justify the story. While enjoying the expensive antics, the attention wanders through the inevitable plot holes, pointless scenes and rolodex of similar heroes.Better to keep to the single dimensional tunnel of the continuous spectacle, or dare to write a proper film. This fails to do either, rendering the final scenes like a Monty Python sketch without a punchline.","1/10"
"Avengers: Infinity War","UltraMaximal","6 May 2018","Keep in mind that just because s movie makes billions, that does not make it a good movie. Like most of Marvel movies this is an insipid mess. The entire plot took 10 years to develop and is summed up in this latest entry in 4 or 5 sentences. Acting isn't necessary or required, just grimace and look sweaty and vacant. Meanwhile we'll fill the screen with 50,000 CGI lights and explosions and convince you what is happening matters. Well it doesn't.","5/10"
"Avengers: Infinity War","maclock","28 April 2018","This film was complete and utter tosh. Judging by the way it has been positively reviewed by some other IMDB members, I cannot help but wonder if we watched the same movie. I fell asleep repeatedly during the opening night screening in my city and I lost most interest in it after 90 minutes or so. (The run time was much too long.) While I've enjoyed quite a few of these Marvel big-screen productions in recent years, I didn't enjoy this one very much at all. Unless you're a comic book fan, I'd take a pass on this one.","4/10"
"Avengers: Infinity War","Otte1","11 May 2018","The rating of 10 are obviously people under the age of 18 or extreme fans of Marvel. This is not even the best Marvel movie this year(Black Panther had better story & drama), definitely nowhere near 'best superhero movie ever'. The action and special effects are very well done, the pacing, powers and 'decisions' are on par with a B-horror movie. When having the ability to end a scene quickly or leave a scene quickly, our 'heroes' would stand there and trade one-liners. I seriously considered walking out at the lack of competence. For the record, I loved Avengers, loved Winter Soldier so it is not like I cannot enjoy a superhero flick. This one is not(unless you are a fanboy(girl).","7/10"
"Avengers: Infinity War","Lursa","6 May 2018","SPOILER ALERT!!
I am a Marvel Chick. I totally dig the whole Marvel Verse and wave my 'fangirl flag' proudly. I was looking forward to this movie so much...then something happened. I went to see it today. I did not read any of the reviews before I went. I never do. I always view a film without input from folk that usually don't know what I like. So there I was, popcorn and coke in hand. Two rows back from the screen ('cause I'm into total immersion, okay) in my reclining seat. Ten minutes in and I know we're in trouble. It's not the fact that two of my favorite characters didn't survive the opening credits. This is Infinity War, right? People are gonna die. It's just seemed so pointless. Loki dies but Thor survives? How is that fair? Hemdall dies saving Hulk of all people?? Not that I'm hatin' on Hulk...but come on, Hemdall! You have sworn an oath to the 'Thone of Asgard' and you don't save EITHER of the princes? Really?? I know Hulk is refusing to 'come out' after Thanos kicks his butt that no one ever has before but still...The movie goes rapidly downhill from here. Thanos and his twisted cult of psychopaths got on my nerves early and they danced all over them until the end of the film. We bounce all over the world (and off it) to keep Thanos away from the Infinity stones. Who decided that two of the most important stones be 'hidden' on earth? Not a good idea. Our Merry Band of Marvel Heroes needs to take a page out of the Star Trek verse. 'The needs of the many out weigh the needs of the few or the one.' This could have saved SO many lives. Loki gives Thanos the Tesseract to save Thor. Thanos tried to kill them all anyway. Actually succeeds in killing both Loki, Hemdall and all of the Asgardians. Thanos sacrifices Gamora, the daughter he loves. (Thanos has a really weird idea of what love entails...but whatever) He does this so he can gain access to the Soul Stone. Dr. Strange gives Thanos the Time Stone to save Tony Stark. (Tony Stark? Wasn't his expiration date up like a couple years ago?? ) This gives Thanos the power to turn back time whenever he wants. Which he does after Scarlett Witch kills Vision (her lover) to destroy the Mind Stone. He just turns back time. Rips the stone out of Vision's head and heads off to wipe out life as we know it. So Scarlett Witch went through all that gut wrenching heartache for nothing.This could have been a good movie. Maybe even a great one but it's not. It's a mishmash of the worst parts of just about every Marvel movie over the past 10 years. There are a few notable omissions. Most of the gang is on deck but they're so ineffective. They rehash the same differences they had in their other movies showing little or no growth or development aside from the superficial 'romantic' themes. I get that Pepper and Tony are an item. We knew this already. I get that Black Widow and Bruce are an item. We knew this two movies ago. Same with Gamora and Peter, Scarlett Witch and Vision. and on and on and on. This is supposed to make their loss more poignant but it doesn't. The fight sequence in Wakanda and on Thanos home planet were so predictable. Such a waste of excellent CGI and actors.The only surprise in the movie is who survives. Thor, Tony Stark, and Steve Rogers survive. I know this is to set up the next part of the Infinity War set that is scheduled to hit theaters later this year. The Russo boys need to step up their game. This disappointment does not bode well for the new film. Guys. sometimes too much of a good thing is a bad thing. Just FYI. You just know that someone is going to get hold of the time stone and turn back time so we can blah, blah, blah. Been there, done that. I really wanted to love this movie. I really, really did. But I left the theater feeling used and not in a good way. I felt like Marvel turned up the manipulation meter to eleven. Because, you know it's eleven which is one more than ten, right?I rated the movie a '4' because I wanted it to be good. It just wasn't.","2/10"
"Avengers: Infinity War","Orhan_Akdeniz","30 March 2021","My favorite part of the movie was the finale. I do not explain in order not to give Spolier. But it's not just an ordinary finale. I think the Thanos character is good.","7/10"
"Avengers: Infinity War","gcarpiceci","2 May 2018","Sometimes when you cook a dish for your guests, you think that you'll make it more tasteful if you keep adding ingredients over ingredients; so, you have made this nice pizza, you have put your tomato sauce, your mozzarella cheese, maybe some ham, then you think why not some mushrooms, and well peppers will be just perfect on top it, and don't forget olives and cappers, hey we have some sausage in the fridge just slam it on top of it....etc. Most likely your guests will spend the night wrestling with your heavy-loaded pizza, trying to digest it.
Well, that is how I feel after watching Avengers - Infinity War; it's not by cramming piles of different super-heroes into one single movie that you make a great movie. It just results in a huge loss of focus and in the inability to pull together a cohesive story as you have to make space for this crowd of stars.
Note that I'm not even complaining about the ordeal of CGI: they have by now become a commodity in contemporary movies and not even only sci-fi, so their abuse in this case was in the expectations. But geeez, the plot....the plot is so thin that one might claim there is not one; just an infinite series of punches, hand-fights, bang-bang, etc...
So I'll go now, I have some work to do tonight to try and digest this nuclear pizza....","1/10"
"Avengers: Infinity War","ated-33034","7 September 2021","It is very hard to please everyone with a film that wraps up a whole universe. Well done.","1/10"
"Avengers: Infinity War","TheSeaLion","1 May 2018","While all of the heroes from across the Marvel cinematic universe united in a joint effort to stop Thanos, so too did all of the problems you can think of unite in a joint effort to bring down ""Infinity War.""It should be noted that I am not the biggest fan of the Marvel Cinematic Universe. For the most part, I find the movies to be passable while there are a few I have really liked, such as ""Black Panther"" and ""Captain America: The Winter Soldier,"" and some I have despised, such as ""Iron Man 2"" and ""The Avengers."" ""Infinity War"" could have fallen anywhere on the spectrum for me, and unfortunately, it fell at the way-down low side as the second worst movie in the entire franchise.The opening scene of the movie is the perfect setup for what is wrong with ""Avengers: Infinity War."" Thanos (Josh Brolin) is attacking an Asgardian ship with all of the main characters from ""Thor: Ragnarok"" on it. Thanos has killed everyone aboard, except for the few characters necessary to help keep the plot moving. Heimdall (Idris Elba) is left wounded so that he can be killed off by Thanos on screen after using his powers to send Hulk (Bruce Banner) to Earth in an effort to warn the Avengers. It is supposed to be an emotional death scene, but the laziness of the writing and the showcasing of character stupidity for the purpose of plot progression is all too evident. Why didn't Thanos just kill Heimdall during the attack on the ship like he did with everyone else on board? It's simple: the plot would not be able to continue if he had done that.Character stupidity is at an all time high in ""Avengers: Infinity War,"" and it is not just restricted to Thanos. There is a lack of communication between characters for no reason other than for the movie to happen, and Star Lord (Chris Pratt) goes so far as to screw everything up in what is easily the worst written scene in the entire movie.The stupidity of the characters can all be attributed to an awfully written script. So much of the dialogue in the movie is the Marvel quips, but a lot of it comes in the form of characters throwing personal jabs at one another to the point of wondering why these heroes can't set aside their differences and not be annoying for even five minutes in order to stop a villain who wants to wipe out half of the universe's population.Yep, that's right. Thanos' goal is to wipe out half of the population of the entire universe. One complaint that people have had with Marvel is how safe their characters all feel. So, Thanos killing off half the population would seem like it was putting their characters in danger, right? Wrong. All of the characters who are killed by Thanos are the characters who had already overstayed their welcome in the franchise or do not feel permanent because, let's be honest, they are needed for future installments to the Marvel universe. It is ironic that the movie that seemingly takes the most risks is the movie that played things the safest.Even if these deaths did feel like a risk, it would not really matter. With so many characters to focus on, the movie has almost no time for character arcs (which is fine) and instead must show its characters through their speech and actions. However, so many of these characters act so annoying or stupid that you are just wishing for them to be killed off, and then the characters who are killed at the end by Thanos destroying half the population lacks any emotional weight because after nearly three hours of unbearable characters and dialogue, it is just a relief that the movie is almost over.The two things that ""Infinity War"" did well was not making the story feel jumbled and clustered with all of the characters, and they did do a good job with the characters of Scarlet Witch (Elizabeth Olson) and Vision (Paul Bettany), but that is it. When it comes to everything else, the movie falls prey to a term film critic Roger Ebert used, which is 'idiot plot.'Idiot plot means that the only way for the plot to happen is for the characters to act like idiots, which I already went into a little bit to explain how even the smartest of characters have to act like morons in this movie for the plot to progress, but the entire plot of the movie is an idiot plot as well. Thanos' plan to wipe out half of the population only makes sense to the point of his backstory. In execution, it is a plan that falls apart and becomes dumber the more you think about it. This might be, though, because the movie tries to paint Thanos and his plan off as having depth to it, but this sort of plan would only make sense and work for a generic super hero villain who just wants to destroy the world because he is evil. So, with a villain with faux-depth and an evil plan that would only work for a generic super villain character, the overall plot of the movie is a dumb villain scheme that has awful juxtaposition to it.""Infinity War,"" to put it simply, is just awful. Nothing more, nothing less. And for a movie this big that had a decade of hype and buildup and planning, that is just sad.","6/10"
"Avengers: Infinity War","patsworld","10 May 2018","Okay, plenty of action, lots of humor, excitement galore...so why the 1 rating from me? Because, and I'm not telling you one word about how it ends, this has to be the WORST way to end a movie I've ever seen...and wished I hadn't. The heck with it. Guess who won't be lined up to see how the next one goes? That would be ME 'cause frankly, at this point, I don't care.","6/10"
"Avengers: Infinity War","imaxxing","3 May 2018","""Avengers: Infinity War"" may well have hit the consumer sweet spot formula: the all-important kiss to boost the box office, heavy emphasis on comedy, loads of explosions, and a story that enthralls above all else. 
That being said, this latest installment plays it safe and rode on a long hype train spanning back over a year - Infinity War opts for the tried and true with the odd tweak thrown in, it's ambition is to be an amusing superhero popcorn flick, nothing more, nothing less; and on that count - it perhaps succeeds.Not really accessible to new viewers of the franchise.Infinity War is not for the entry-level viewer (if you want to fully understand it, at least) - lacking accessibility, it offers little explanation of the prior plot to the newly introduced - 31 movies have led up to this in one way or another: to an all-out fight for control of the most powerful items in existence, the infinity stones. 
Infinity War assumes you haven't been living under a rock and have seen (at least some of) the previous movies, to some viewers this will be a deal-breaker.
 
So, for those reading who have no prior investment in the universe and its characters - this may be a disappointing watch. To those who have seen previous films, it still may be disappointing - the story is nothing to shout about.Great CGI.No, really, I will praise the special effects. Staggering stuff, and no doubt what helped make it one of the most expensive films of all time to produce.Too many characters.The Russo brothers were tasked the impossible job of covering a very broad cast of some 35 characters to the best of their ability within the 2 hours and 40 minutes run time, and to say the least, they were stretched thin. 
For the average fans, more characters is a major selling point - to those more concerned with the fluidity of the film-making and storytelling, it didn't work. The story felt somewhat fragmented as the plot's focal point kept shifting to accommodate the sheer number of characters.It bordered on a comedy.For some that's okay, in a film that is meant to be a culmination, the big showdown of epic proportions - I was surprised how dependent on comedy it was. I would have liked more story-building dialogue and character development instead. It didn't match the vibe of stopping a dude (Thanos) that could potentially kill trillions of people. 
While some of the slapstick humor was welcome, at times it went too far, it felt as if it didn't work alongside the serious scenes and situations that it often tried to segue into seamlessly - to no avail.Geared towards a younger audience. As a heads up, this movie without a doubt is meant to appeal towards Marvel's biggest target market - kids and early adolescents. It makes little to no provision for those into well-written, sophisticated plotlines that transcend shooty guns and big explosions. 
Most of us have outgrown the cliches. Poor ending.Most of the audience remained seated in the cinema expecting some closure, but the credits just kept rolling. A poor cliffhanger ending that just tries to sell the next film.Overall 6.4/10","8/10"
"Avengers: Infinity War","stevelomas-69401","4 December 2018","I wanted so much to like this film but for me it came out as too knowing, self referential and repetitively dull.
Mark Ruffalo seems to have changed his character for the worst, Chris Prat/The Guardians of the Galaxy are beyond annoying and several others are badly under used. Also for me Thanos was too human.","4/10"
"Avengers: Infinity War","Mysterygeneration","21 December 2021","Avengers (some of them) finally meet their space counterpart, The Guardians of the galaxy. They cooperate and defeat their common enemy, Thanos. The movie is awesome and this movie represent how the consequences if the villain won, the main villain himself. The plot twist that nobody saw coming is delivered well.","5/10"
"Avengers: Infinity War","bertler-1","30 April 2018","Will any 14 year old Marvelfan will love this flick? OF COURSE!
Will any real moviefan will hate this flick? OF COURSE!A rating round 9 at IMDB for this brainless effects-overkill is a hit in the face to movie histoty!","1/10"
