"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"The Amazing Spider-Man","BA_Harrison","6 April 2015","Marvel wipe the slate clean to reboot their Spiderman franchise after the dreadful mess that was Sam Raimi's Spiderman 3. This time around, it is Andrew Garfield playing teenager Peter Parker, who develops incredible spider powers—super strength, acrobatic skills and the ability to climb sheer walls—after being bitten by a genetically modified arachnid. When his Uncle Ben is shot and killed by a convenience store thief, Parker builds himself a pair of neat-o web-slinging devices, makes a natty outfit, and goes looking for the murderer. Meanwhile, one-armed scientific genius Dr. Curt Connors (Rhys Ifans) creates a serum designed to regrow his missing limb, but which accidentally turns him into a hulking great CGI lizard in the process.While this reboot isn't quite as terrible as the third Raimi film, neither is it good enough to warrant starting things all over again. The script fumbles the origins of Spidey and feels utterly contrived (Parker being able to build web-shooters thanks to a handy synthetic material invented by Oscorp, student Gwen Stacey working part-time at Oscorp, those crane drivers helping Spidey to swing across town, Gwen rustling up an antidote to Connor's serum in a matter of minutes), Andrew Garfield proves nowhere near as likable as Tobey Maguire in the role, and Mark Webb's direction leaves a lot to be desired: I didn't care about any of his characters and his forgettable action scenes are over-reliant on unconvincing CGI.I have yet to see The Amazing Spiderman 2, but the fact that the character is getting yet another reboot in 2017 just goes to show that this particular incarnation isn't doing the trick.","
            5/10
            "
"The Amazing Spider-Man","harrypup-28436","31 August 2021","This is a very underrated movie because it was rebooted only five years after Spider-Man 3 came out but I think it was fantastic film with Andrew Garfield doing a great job portraying Peter Parker and Spider-Man. His chemistry with Emma Stone was great aswell.Peter's involvement with Oscorp was very good aswell and he was more comic accurate.The only issue I have with this film is the villain. The CGI wasn't the best for him and he just wasn't the best villain.The night shots of New York were perfect and I loved the modern approach they gave with this movie.Overall, it was a great reboot and very underrated.","
            9/10
            "
"The Amazing Spider-Man","hyunwest","8 July 2021","Andrew garfield and emma stone are amazing in it. This is the most spiderman-like adaptation that stays true to the original comics, and doesn't make spiderman look stupid like they did in tobey mcguire's or the mcu version. Spiderman should be very smart and strategic, and spider-like in his movement. TASM got this down the best, hands down. It makes me love and support the film more since it is so criticized and hated by some people, calling it the ""worst spiderman installment"". Im sure a lot of people feel the same way as me that this is the best one. We just don't go around looking for fights online.","
            10/10
            "
"The Amazing Spider-Man","paulclaassen","5 October 2020","Although I probably should review 'The Amazing Spider-Man' as a standalone film, I can't help myself from comparing it to 2002's 'Spider-Man', since it is a reboot after all.Here are some of the major differences in the story: Peter Parker's love interest is Gwen (a character who first appeared in 'Spider-Man 3'). For some reason they decided to omit the Mary Jane character, as well as Peter's best friend, Harry Osborn. Peter's Aunt and Uncle doesn't nearly have the same characterizations as the original characters, whom I so loved in the first trilogy. They've also entirely cut Mr Anderson, a character so incredibly well portrayed by JK Simmons. Also, according to 'The Amazing Spider-Man', Spider-Man's webs are not entirely natural. Instead, Peter designed a device to properly utilize it, and there's even a flashing red light when he uses it...!!Andrew Garfield is a fantastic actor and I really enjoy watching him. As for the Spider-Man character in this film, though, he comes across as immature - even whilst in Spider-Man outfit (no, actually, especially when in Spider-Man outfit). Speaking of immature, Peter reveals his identity way too soon to Gwen - before they were even going steady as a couple. Their love story just wasn't believable (or engaging) enough. The film also has significantly more humor, which doesn't come across naturally funny as it did in the original. I found some of the humorist elements distracting and annoying.As for the action sequences, there wasn't really anything that blew me away. Much of the film's action scenes were completely CGI, and clearly so. With a running time of 136 minutes, the film dragged at times with uninteresting scenes. There were way too little actual Spider-Man action. This played like a drama with Spider-Man along for the ride.Rhys Ifans stars as Dr Connors, who becomes the villain The Lizard. While I have mixed feelings about this villain, it wasn't entirely bad, although maybe leaning a bit more towards the horror genre than fantasy. In its entirety, the film was entertaining from various perspectives. Andrew Garfield certainly made it worth the watch, thanks to his natural acting. Compared to the original 'Spider-Man', though, I favor the latter.","
            5/10
            "
"The Amazing Spider-Man","moviexclusive","25 June 2012","Ten years might seem too soon to reboot a franchise, but after the bloated and lacklustre 'Spiderman 3', going back to basics isn't that bad an idea after all. That's exactly what 'The Amazing Spiderman' does, booting out previous franchise stalwarts Sam Raimi, Tobey Maguire, Kirsten Dunst and James Franco for up-and-coming director Marc Webb (with only the indie feature '500 Days of Summer' under his belt) and similarly on-the-up stars Andrew Garfield and Emma Stone. It's a bold move all right, but in this instance, one that pays off handsomely in the form of an enormously entertaining blockbuster piece of entertainment that we dare say surpasses the original.To be sure, this isn't quite 'the untold story' that the pre-publicity machine sold it as. Rather, screenwriters James Vanderbilt, Alvin Sargent and Steve Kloves (with story credit to Vanderbilt) re-assemble the key elements of Peter Parker's origin story for a fresh new take on the familiar. So once again, Peter is the nerdy and socially awkward teenager who lives with his Uncle Ben and Aunt May, who one day gets bitten by a genetically modified spider and develops superhuman powers, who uses his powers for play until his Uncle Ben gets killed, and then is thrust into a quest for justice to hunt down the killer that ultimately leads him to recognise the responsibility which comes with possessing such powers.Like we said, this is no mere rehash, and both Webb and his team of writers find opportunities at every turn to expand and adjust the little details that make a difference. Parker's father for instance plays a much more central role to the narrative, and the crucial wrestling episode between Parker and opponent Bonesaw McGraw in Sam Raimi's original is reduced with a wink to a brief moment that inspires his Spidey mask. More significantly, Webb tones down the comic-book feel of Raimi's original and goes the way of recent superhero movies by injecting a stronger dose of drama into the material.Though Parker's abandonment issues have always featured in the 'Spiderman' films, Webb's spin on it is by far the most emotionally poignant, drawing an intimate link with Parker's identity crisis that forms the backbone of the story. Indeed, that's also how the film's villain, Dr Curt Connors (Rhys Ifans), has been sketched. Both hero and adversary are characters isolated in their own way- two sides of the same coin if you may- not so different from the dynamic between Batman and the Joker in Nolan's 'The Dark Knight'.Nonetheless, fans can rest easy that Webb doesn't take his movie down a similarly dark and gloomy path- instead, there is much cheer and spark in the romance between Parker and classmate Gwen Stacy (Emma Stone), who proves to be a much more interesting character than Mary-Jane Watson ever was in three films. That's undoubtedly a result of the chemistry between reel-turned-real life sweethearts Garfield and Stone, but a key difference here is that Stacy is no longer just the sweet girl-next-door but a smart and sassy individual perfectly capable of being Parker's intellectual equal. Their romance has the zing of Webb's earlier 'Summer', and more than justifies why the commercials director was chosen over so many others to take the helm of this movie.Webb also has much fun with Parker's discovery of his newfound superhuman capabilities before the film takes a more decidedly serious tone- and a subway scene where the lanky teenager easily overpowers five other burly men in the same carriage (while ripping the clothes off another lady passenger) is neatly choreographed and adroitly staged. Ditto another where he hijacks a car-jacking thief in action (briefly seen in the trailers), which also marks the start of a tongue-in-cheek move he makes whenever some villain refuses to shut up or confess. In between the intricate webs of romance, comedy and drama, Webb weaves in another layer of action that perfectly complements the earlier elements. The first major setpiece on the Williamsburg Bridge sets the tone for the rest to follow- eschewing all-out spectacle for more emotionally-driven thrills- culminating in a harrowing rescue of a young boy from a burning car hanging off the side of the bridge that proves to be unexpectedly moving. Likewise the climactic sequence set atop a New York skyscraper (similarity to 'The Avengers' aside) has more emotional beats than you would expect- in particular relating to Spiderman's status as a masked vigilante- and ends on a surprisingly sombre note that brings the human dimensions of the tale to a fully satisfying finish.A huge reason why Webb's drama-centric approach works is the excellent casting. There's no other way to describe it than to say that Garfield is brilliant as Parker/ Spiderman. He nails the tongue-in-cheek one- liners, and navigates the character beats between tortured teenager and born-again superhero with admirable ease. We've said this before, but we'd mention it again- his scenes with Stone sparkle with verve. And not unlike Raimi's original, his scenes with supporting leads Martin Sheen and Sally Field provide some of the most heartwarming moments in the movie. To compare Garfield's performance with that of Maguire's is inconsequential really, and it suffices to say that Garfield brings a different, but no less unique, personality to the iconic character.Indeed, the same can be said of the film as a whole, reassembling the familiar elements of Spiderman's origin story into a refreshing blend of action and emotion. Working off the template of Raimi's original and inspired by recent character-driven superhero movies, Webb delivers an emotionally thrilling and adrenaline-pumping blockbuster that counts amongst one of the best Marvel page-to-screen adaptations. And unlike post-conversion efforts, the decision to shoot in 3D ensures that the POV shots of Spiderman swinging down Fifth Avenue or battling the Lizard atop the Oscorp skyscraper are positively vertiginous, adding an additional dimension of excitement especially when viewed in IMAX.","
            8/10
            "
"The Amazing Spider-Man","yasir619","11 January 2019","I am huge fan of spider-man series there is no doubt.The movie is so fantastic and amazing.the acting and genuine expressions of andrew garfield is phenomenal for me..i have found my life leading lessons through this movie.what a astonishing and brilliant acting of andrew garfield's that gives me humble reasons that why i love him so much.There is no doubt spider-man 2002-2007 is also my one of the favorite movies of all time.the acting of tobey maguire is speechless,man.one of the great movies of my life are spider-man 2002-2007 and spider-man 2012-2014.the acting,plot,characters,storyline and each scene has a great thing to watch.. i am totally obsessed with this and amazing spider-man 2014.loed it.","
            10/10
            "
"The Amazing Spider-Man","jkb851","12 August 2013","Many years ago, Stan Lee crafted a story with, perhaps the worlds most beloved superhero. Spiderman is the story of Peter Parkers life. It's the quintessential story capturing all essences of humanity, loss and life. A must for anyone human being to empathise with. The story of a teenager, not extremely social (who really), smart, bullied, has to suffer loss of family (his uncle) and is to be how you want to.This interpretation of that beloved story is brilliant! The direction is brilliant, soundtrack is great in my opinion and Andrew Garfield makes a fantastic Peter Parker, and his performance is well complimented with all the other likable cast.Even with it's drawbacks, the movie is great fun! :)","
            8/10
            "
"The Amazing Spider-Man","Loving_Silence","17 July 2012","The Amazing Spider-Man is one of the best movies of 2012, so far. Great chemistry between the 2 actors, fantastic visual effects, memorable action scenes and a a new level of emotional depth, not seen in a Spider-Man movie. The movie constantly delivers on character development and thrilling action sequences. My low expectations were obliterated, what a surprise! Aside from the 3D animation looking fantastic and the film having a dark, complex feel to it that makes it feel more grown up, the primary reason worth watching is Andrew Garfield. Andrew Garfield was terrific as Spider-Man, he not only looks like Peter Parker, but he embodies the character. Something only a few actors are able to do. Emma Stone is, as always very charming and effective in her role as Gwen Stacy. The chemistry between them is so well done, and performed. The scenes between them truly elevate the film, as a whole. Uncle Ben, played by the veteran actor Martin Sheen. Sheen brings the intrinsic qualities of family love and togetherness to the movie. Rhys Ifans is great as Dr. Connors, although I felt he was a bit underused. Everyone works so well together, the cast is by far the best out of all the Spidey movies, yet. In many ways it represents an improvement over the Raimi films, particularly the misbegotten third installment, especially in its emphasis on the adolescent nature of its protagonist. Though Garfield is 28, he makes a credible 17-year-old - although Maguire was a year younger when he first pulled on the tights a decade ago, his Parker seemed conspicuously adult. The action scenes and the visual effects are totally exhilarating, believable and totally engrossing. Even though this reboot may be unnecessary, now I can't wait until The Amazing Spider-man 2. I sort of hate comparing this to the original trilogy because it is trying to be its own thing, but you can't escape the fact that it's such a recent reboot. However the movie stands on its own, as great reboot and a pleasure to watch! ""The Amazing Spider-Man"" has everything you could ask from a summer movie. Action, romance, imagination and smart writing. 9/10","
            9/10
            "
"The Amazing Spider-Man","cricketbat","10 July 2018","When I first heard about this reboot, I wondered ""Why?"" Then, after seeing some press about it, I decided to give it a chance. After seeing the movie, I can now confidently say, ""Why?"" Don't get me wrong, I think Andrew Garfield makes an excellent Spider-Man and I always like seeing Emma Stone act, but this movie doesn't really add anything new to the franchise. In fact, at times it feels like the same movie as the first Spider-Man. I like The Amazing Spider-Man, but it's not really that. . .wait for it. . .amazing. Boom! See what I did there?","
            6/10
            "
"The Amazing Spider-Man","barok_232","14 July 2012","This movie is a cash-in.First thing that occurred to me was that I previously saw everything worth watching in the movie's trailer.For example, note that Spidey's swinging scenes which are spread out in the trailer ended up being one scene in the movie (the crane scene)!Also,I didn't see ONE new bit of action in the movie that I hadn't already seen in the trailer and if I did,it was not a highlight.It really gets on my nerves when Hollywood manages to fool me with an impressive trailer that I am going to see a good movie, only to discover that it's far from that.It is more than obvious that everyone's eyes are on the Parker character, played by Garfield.I believe he did a decent job with what he was given and if at times there was some awkwardness with the character,it wasn't his fault.The bad thing is at some points I got a ""Harry Potter"" feeling by him.The rest of the cast did well,Stone was great and cute,Field and Sheen felt like cameo appearances just to help the film sell more(although happy to have seen them),Leary was very fitting to the role of captain Stacey and Ifans was sufficient as Connors(again he did nothing wrong,not his fault that his character was poorly developed). I also got a question here: would a half-arm person lift his sleeve up to the point where his rest arm is shown unless he is a beggar on the street? I think not.As for the Peter-Gwen romance,it was cute but I honestly think it never got deep emotionally.The movie also failed to explain to me why Gwen got attracted to Peter.The film is about Peter trying to find the truth about his parents. I honestly couldn't care less.And besides,there are only repeated references of that matter and no actual clues to follow,another cheat sponsored by the trailer.The rest of the film focuses on Peter getting bitten by the spider (since the movie is a reboot) and then on the lizard matter. Comparing with the original Spiderman(Sam Raimi's) at this point is inevitable. The question is raised: is there anything more they could possibly tweak/alter? Couldn't they stick to the comic plot at all? It's as if they are changing everything no matter what.The result was to go worse everywhere since the Raimi version did amazingly well with Spidey's story.Huge example is uncle Ben's death.What was that?No guilt was established for Peter as nobody in the audience would assume Peter was obliged to stop the thief and Ben's death had no actual impact on him,just a shallow crying scene over Ben lying on the sidewalk. Since they like to alter things so much, I say, let Ben live in this one flick!Connors is underdeveloped,so his motives are not clear,lizard wants to turn everybody like himself, although able to talk (with fantastic pronunciation!!!)and be sane.I don't get if there is a second persona or a crazy Connors behind the lizard,the film doesn't really explain and the scene where Connors hears the lizard talk to him only complicates things more.The director,in order to promote this film,boasted that this film uses very little cgi technology if any.That is a big lie.Not only there is extensive use of cgi, it's actually also very bad.I can't comment further on this matter as it is something one has to realize on his own.What gives it away is motion,colors are OK. Gravital issues also occur as the lizard sometimes appears to be really heavy(Hulk-Godzilla-like)and at other scenes he climbs and jumps like a feather. The only action scene I enjoyed in its entirety was the car thief scene. There is no cgi there as far as I'm concerned and it is a very enjoyable scene overall(Garfield's humorous lines help too).The flaw there is how the heck did so many police cars get there so quick!.At this point I want to comment about the suit.I really hate it.Had there not been the Spiderman mask,I would never recognize the man wearing this suit as Spiderman.Mechanical (-electrical?) web shooters are indifferent although faithful to the comics(let's give them that),but I think Raimi's idea of giving Peter organic web shooters was a real improvement.Like I said above, in this new film they did EVERYTHING differently.The scene when Peter tests the web shooters is far from realistic as he chose to fall off a skyscraper in order to do that!.One of my first thoughts was how many times had the director(Webb)taken me to Peter's school and Oscorp.Most of the film's scenes take place either at school or Oscorp.I find this unacceptable unless this is a television series or something. Furthermore,Webb never seemed to understand what is important or not in this film and I believe his whole approach to this project was false.Few examples:Peter Parker being a skateboarder (!) while a genius geek at the same time.There are more than enough scenes after Parker was bitten by the spider where his hands glue. Spider sense was not portrayed properly.I could literally go on forever.To conclude, there is no stigma,style,interesting shots, there is nothing.I don't know where this guy Webb came from and I haven't seen his other movie, but he did an amateur job.Take out the CGI and production money and you have yourself a fan-made film.Christopher Nolan did another take on Batman but you can see he can direct,and his movies are really ""heavy"",meaning important and professional.I fear for what's coming next for the Spiderman franchise.It is certain that I will avoid seeing the future amazing Spiderman films.The biggest problem is that they do no honor to Spiderman and tend to destroy him before the eyes of us fans.","
            1/10
            "
"The Amazing Spider-Man","almeidapm","27 October 2012","By far the best Spider Man movie ever made. This was what every other Spider Man was missing, great actors, gripping story and tons of action. The new Spider Man captures the true essence of the comic book, and delivers a story that could be taken from a comic book itself.Going forward i can't see another actor being used in the role of Spider Man, Andrew Garfield is the embodiment of Spider Man, and he deliver a super hero performance.If you are a fan of the comic book, or of action super hero movies, this one is a must see.Great Movie.","
            8/10
            "
"The Amazing Spider-Man","BigBudde","2 July 2012","WOW. The Amazing Spider-Man is just that. AMAZING. All around great movie I liked it way better than the other Spiderman movies and glad they did a re-boot. It was great how they led up to him getting his powers and explained it all. The guy who played Spiderman (Andrew Garfield) was great and perfect for the part. A really likable hero. Emma Stone was also good and they have good on screen chemistry.I usually don't like 3-D too much but this was way cool, especially the scenes where he flies through the air using his webbing. Also the 3-D didn't hurt my eyes or make me dizzy like some movies do. 10/10 Stars. GO SEE IT.. NOW!!","
            10/10
            "
"The Amazing Spider-Man","HunterGarza65","4 December 2012","This is the best Spider-Man yet.This Spider-Man film was the closes to the comics.The characters were really close to the comics.Why?Andrew did better in both Peter and Spider-Man.Proof!Andrew did better as Peter: Andrew's Peter looked more to the comics and plus he created that ""cuotion"" that turned Connors into Lizard.He﻿ also created the Web- Shooters meaning he used his brain to create them.Andrew created the silk trap which was his idea as a design of a trap and hey it's sorta smart.Andrew found out that problem in ""Oscorp"" that got the 3 legged mice to grow back their feet even though it was nerdy as well.My point is Andrew did better.Andrew did better as Spider-Man: He has Web-Shooters.Spider-Man actually messed around in the movie like he's supposed to and Spider-Man was also way more agile and powerful on this one.This is proof since in the movie Peter Parker found out that Dr.Connors(The Lizard),was going to turn everyone into over-mutated- lizards,so Peter put on his Spider-Man suit and went to swing into action.Yet,he got shot but re-fought and it let into him swinging in the scene ""The Crane Swing"" where Spider-Man shows his great agility in swinging.Results: Real Spider-Man fans look at small details which leads to The Amazing Spider-Man being better but only the characters and acting were completed right in Amazing Spider-Man and also the beginning,but The Spider-Man also did awesome in plot,so I don't think one goes to choose but appreciate what was done.Other:In my personal opinion,Amazing Spider-Man had the characters cast perfectly and the story started of the way it's supposed to.If you are a huge Spider-Man fan.Watch this great movie now.I also like The Amazing Spider-Man suit better.This movie deserves 10.♥♥♥♥♥♥♥♥♥♥/♥♥♥♥♥♥♥♥♥♥(10/10)","
            10/10
            "
"The Amazing Spider-Man","cthirlby","12 December 2021","This movie is both gritty, fun and emotional.Uncle Ben in the film was great and matches the energy as the original as he is so lovable and it's heartbreaking to watch him die and Peter listening to his voice message. The Lizard was an interesting villain he felt like both Doc Ock and Green Goblin as he went insane and thought he turned himself into a monster by the end. Gwen Stacy is the best Spider-Man live action love interest so far, she is played by an amazing actress and she isn't just Peters girl in this movie she actually does stuff and is a perfect match for Peter as she has a love for science. The swinging scenes by far are the best out of all the films as they are very cinematic and the film has some amazing shots too. Whilst it isn't as deep as the originals it brings something new to the table and just has fun with it. The movie is gritty and Peter is like a ""rebel teen"" of sorts and so it's a different version of Spider-Man that's cool to see and makes the character more gritty and emotional in that way. This is my second favourite live action Spider-Man actor not only cause I love this movie but Andrew loves the character so much.","
            8/10
            "
"The Amazing Spider-Man","namashi_1","29 June 2012","'The Amazing Spider Man' lacks the excitement in comparison to the legendary the trilogy directed by Sam Raimi. But if you look at it as a new story all together, it offers some interesting moments. But, for me, this film works primarily for one reason: Andrew Garfield's Winning Performance as Peter Parker / Spider-Man! 'The Amazing Spider-Man' Synopsis: Peter Parker finds a clue that might help him understand why his parents disappeared when he was young. His path puts him on a collision course with Dr. Curt Connors, his father's former partner.'The Amazing Spider Man' is fabulously shot & grandly made. But, I personally felt, that, the Screenplay wasn't up-to the mark. To give its due rightfully, there are some very interesting sequences & the action set-pieces are excellent, but overall, the desired impact, seems a bit missing. Screenplay by James Vanderbilt, Alvin Sargent & Steve Kloves has merits, but it could've been stronger nonetheless. Marc Webb's Direction is stylish. Cinematography is perfect. Editing is vast. Graphics are outstanding. Action set-pieces, as mentioned, are excellent.Performance-Wise: Andrew Garfield is up for top honors. The actor is fantastic as Peter Parker / Spider-Man! Its a performance that deserves immense praise. Emma Stone as Gwen Stacy, does a good job. Rhys Ifans as Dr. Curt Connors / The Lizard, plays the menace easily. Martin Sheen as Ben Parker & Sally Field as May Parker are impressive, as always. Denis Leary as Captain George Stacy, is in command after a long time. Irrfan Khan as Dr. Rajit Ratha, deserved more footage. On the whole, 'The Amazing Spider Man' isn't Amazing, but stunning to look at nevertheless.","
            6/10
            "
"The Amazing Spider-Man","sule-aniket","30 June 2012","It has been 24 hrs (app.) since i have seen the movie and i am still desperately trying to understand what was the target market in the mind of the director ? The movie was too complicated for children and was strange for adults like me.Despite of Emma stone and Sally field being totally wasted in their respective roles. I still thought that Andrew garfield would do a good job in the movie or at least justice to the spider-man character but he too seemed lost in the school (He is only 28years old) Why did peter and gwen need to go to a school school which occupies half of Manhattan ? as if that is possible in NY.Dr. Connors seemed deranged more than seeming like a genius. when you see a Marvel movie you expect the villain to display a lot of shades of grey and here we had an antagonist who seemed to be obsessed with improving mankind of all its weakness.our dear Dr. Norman Osborn seemed to be dying in the movie (God save the green goblin, what are we going to do in the sequel if the green goblin is not saved !!!) Irfan khan was visiting from the sets of MIB4 or maybe 5 he seems better suited there and not as a scientist dressed in all black.Peter's parents have a small side track which is left unexplained that it leaves viewers perplexed as to why did we just waste 20 minutes talking about them !!! A dying police chief applauds spider-man for his service to NY and tells him that he is meant for great things but also makes him promise to stay away from his daughter. The man just gave his life for the country but seems to be an overprotective father.I had gone in thinking that i would see a movie as amazing as The Avengers but clearly i was disappointed. Sam Raimi was better and we want him back.","
            4/10
            "
"The Amazing Spider-Man","leplatypus","10 July 2012","The key to spidey is that's a super hero for kid. Raimi had understood this and his movies were indeed great. Here, it's not more the case and our friendly neighborhood becomes a silly costumed crusader. I really don't understand why the production wanted a such aggressive spiderman: Discovreing his power, peter punches commuters in the subway. His drive to be spidey is to punch endlessly thugs to see their wrists! Finally, when he does Spidey, it's only at night except for a fight in his high school or in an intelligent mirror effect for his 1st appearance. As peter, he shouts to his uncle, his aunt and the father of his girlfriend! His casting reminds me of Christensen in star wars prequels because this Garfield has the same darkside about him.The rest is also pathetic: The Mays are horrible as well in characters or in casting. Lizard might be okay but his ties with Peter is unbelievable. The Stacys are OK but killing Captain is useless: what's the point to develop a character and a tension if it's not meant to last. And if Emma Stone is a good surprise here, it's just because Dunst was always boring and uninspired. To resume, the first hour dragged horribly, the second makes you angry and it's only the final moment that you will find a decent Spidey but it's not enough and too late. Frankly, the only amazing thing in this movie may be Spidey's web because it's true that the new effects is bluffing.In other words, with Raimi and Maguire movies, i was eager to buy the DVD while i won't even bother to download this one on the web!","
            1/10
            "
"The Amazing Spider-Man","shaikhirshad-41223","13 December 2021","What a cinematography. The vfx editor which edited the film has just nailed it. I thought this movie will be little bit similar to Sam Raimi's Spider-man. But after watching this movie I'm completely stunned. What a direction. The direction was so perfectly done and the cast was fantastic. Specially Andrew & the Lizard. Superbly act and the screenplay of the movie is so fast that it's just changed the whole spider-man movie format like Raimi used to direct. Hatts of to the director and all the cast & crew members. If you are a spidey fan then a must watch....","
            8/10
            "
"The Amazing Spider-Man","krissaddy","3 July 2012","I had the opportunity of watching this movie on the second day of its release on this Saturday. Nearly 4 days before the actual US release.Firstly lets leave the whole, ""Oh! its a reboot and not a sequel"" thing outside the door. Its something the industrial analysts must be bothered about. As an audience it does not matter to me. I just want a movie to be entertaining and this movie is really better than the first Spiderman movie. This movie is getting unfair treatment as its a reboot. This movie should be judged by its own merit and not by comparisons. I consider myself blessed and entertained.... This may not be one of the jump-the-gun fast paced superhero flicks, it takes it time to establish the characters. Even the character development is done is a beautiful and entertaining way. I though this was much needed as people were already used to Spider man story and the mentality needed to change and realize that ""Its not the same deal anymore"". That was necessary and it was done perfectly. If you have seen 500 Days of Summer, you know that Marc Webb is good at directing romantic scenes, he has used this skill to his advantage and he has done a great job of showing the romance between Gwen Stacy and Peter Parker... When it comes to performances, Andrew Garfield gets full points for being the best spider man in town... Not only does he look like spider man from the comics, his character was bratty and more vibrant than the ""Toby Maguire spidy"" which I really liked. Andrew is a good actor. I have always liked him since I first saw Boy A, thankfully he didn't fade into the void, Emma Watson playing Gwen Stacy the love interest of Spiderman really hit the bulls-eye. She looks gorgeous and lovable and she fits the role like a glove. The chemistry between the two is one of the high points of the movie... They look amazing together. Its a pity that Uncle Ben had to die in this movie, Martin Sheen fit the bill. The others did their job well. Its a better acted movie than all the first three Spidy movies. The second half of the movie is action packed with some tangible human spirit imbibed into it. There is one particular scene towards the end when Spidy is gravely hurt and the whole city comes to his rescue. It reminded me of brilliant ""train scene"" in Spider man 2, which is also my top spidy moment ever. Lizard as the villain was not as menacing as the previous bad guys in the Spider man Series, but a lot of the story is open for continuity and more villains are sure to follow. Also Lizard was not actually supposed to be menacing as he is still a good man gone bad due to a lab experiment gone wrong. Finally I would have to point out that this movie is made in 3D and they took advantage of our Superhero's maneuverability to a great extent. Some of the first person shots are breathtaking and feels like you are there with Spidy all the way. I would say this is my second favorite Spider man Movie after Spider Man 2. Its a slow movie no doubt but establishes the characters properly once it gets going it gets more entertaining. I am more than sure that the sequel will ""Go for it!"" from the start. A must watch movie for all Spider man fans. Truly ""Amazing""! Marc Webb Good job!","
            10/10
            "
"The Amazing Spider-Man","sanddragon939","29 June 2012","A decade ago, Tobey Maguire brought everyone's friendly neighbourhood Spider-Man to the big screen in Sam Raimi's blockbuster film, that spawned two sequels and won a legion of loyal fans across the globe...including me! For it was Raimi's 'Spider-Man' that first introduced me to Peter Parker and his world, and for that I will always be grateful to the film...but, there's simply no denying the fact that Marc Webb's 'The Amazing Spider-Man' has FAR surpassed the webhead's original cinematic incarnation!I think the best comparison one can offer for this film is Christopher Nolan's now-legendary Batman reboot, 'Batman Begins'. Much like how 'Begins' reinvented the Dark Knight for a new generation by focusing on a more grounded, character-driven arc for Bruce Wayne...'Amazing Spider- Man' does the same for Peter Parker. This is a Spider-Man one almost feels CAN exist in the real world...a Peter Parker who, while technically still a 'nerd', is no milksop and far from a goody-two- shoes.Andrew Garfield unquestionably deserves the bulk of the credit for the success of this film. He highlights the duality of Peter Parker and Spider-Man as Maguire never did-'Spider-Man' is not just Peter in a mask...Spider-Man is Peter freed from all the restraints of his identity, all the consequences of his actions. The mask of Spider-Man, to Peter, represents the anonymity similarly offered by Internet chat- rooms and forums; a point Garfield has raised in interviews, and which is is reflected throughout the film. His Peter doesn't become a superhero overnight...rather, his is a journey that encompasses the whole narrative of the film until, by the end, we finally see him become the heroic legend we all know and love. Perhaps the most striking difference, at least on a superficial level, between Garfield's Spider- Man and his predecessor, is the fact that this is a Spidey who's liberal with the wise-cracks. He is a hormonal, sometimes annoying, 17 year old and he sure acts like one!Emma Stone and Rhys Ifans deliver solid performances as Gwen Stacy and Dr. Curt Connors respectively. Stone's Gwen Stacy is certainly superior to Kirsten Dundt's Mary Jane Watson from the previous series-she's not just a love interest, but an integral part of the plot, along with her father, Captain George Stacy (Dennis Leary). Ifans plays Connors as a well-intentioned visionary gone astray, literally, as the reptilian monster known as the 'Lizard'...a powerful performance that easily rivals those of William Dafoe as Green Goblin or Alfred Molina as Dr. Octopus from the old series.Beyond the excellent portrayals though, the movie's true strength is derived from an excellent script and some brilliant direction on the part of Marc Webb. While quiet a few liberties have been taken with the source material, Webb manages to stay pretty close to the spirit of Stan Lee's original story. The 'Ultimate Spider-Man' series has also clearly been a major influence, both stylistically and conceptually. While the film is a complete story in itself, there are a few plot threads left hanging...mysteries waiting to be resolved in the inevitable future installments. For now though, Spidey fans all over the world can enjoy this wonderful love-letter to Stan Lee and Steve Dikto's 50 year old creation!","
            10/10
            "
"The Amazing Spider-Man","escalad89","1 November 2012","This movie in my personal opinion was the best Spiderman film of the 4! This movie came the closest to the comic that any of the other three!!! This movie developed the relationship between Gwen and Peter and sadly left Mary Jane out of it!This movie was funnier better written and better actors than the first 3! Why they choose The Lizard for the villain is beyond me! That was the worst park of the movie!The nest logical choice for the villain is: The Jackel, obsessed with Gwen, for the 2nd film. The Green Goblin, throws Gwen off a bridge, for the 3rd film. That way the can develop the romance between Mary Jane and Peter Parker in the 4th film, if this film franchise reaches that far.","
            8/10
            "
